GQ id,fifth_col,number_room,rank,year
249125.0,Designated smoking area Refreshments Landscape features Guest item storage Dining Conference/Business Fitness centre/Gym Newspapers in lobby Porter/Bellhop Air-conditioning in public areas Pool Laundry Bar On-site shopping Designated non-smoking area Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Spa/Sauna Cash services Leisure/Entertainment Check-in/out Salon Indoor games business family luxury romantic spaWellness gourmet design otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress dinersClub jcbInternational mastercard visa creditCards,300.0,5.0,2012.0
217864.0,Designated smoking area Guest item storage Dining Conference/Business Fitness centre/Gym Porter/Bellhop Air-conditioning in public areas Pool Laundry Bar Live entertainment On-site shopping Private event hosting Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Spa/Sauna Ticketing/Tours Cash services Wake-up service Onsite car/limo rental Leisure/Entertainment Check-in/out Salon Ground sports facilities Medical service business shopping family luxury romantic spaWellness adventure otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Resort americanExpress dinersClub jcbInternational mastercard visa creditCards,439.0,5.0,1996.0
196232.0,Designated smoking area Refreshments Guest item storage Dining Conference/Business Fitness centre/Gym Newspapers in lobby Porter/Bellhop Air-conditioning in public areas Pool Laundry Bar On-site shopping Private event hosting Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Ticketing/Tours Cash services Leisure/Entertainment Check-in/out Salon business shopping family otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress dinersClub jcbInternational mastercard visa,199.0,4.0,2010.0
64267.0,Designated smoking area Refreshments Guest item storage Dining Conference/Business Newspapers in lobby Porter/Bellhop Air-conditioning in public areas Laundry Bar Live entertainment Connectivity/Devices On-site shopping Private event hosting Designated non-smoking area Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Spa/Sauna Ticketing/Tours Cash services Onsite car/limo rental Check-in/out Salon Ground sports facilities business shopping spaWellness gourmet design otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress dinersClub jcbInternational mastercard visa creditCards,646.0,3.0,2000.0
18739.0,Designated smoking area Refreshments Guest item storage Dining Conference/Business Porter/Bellhop Air-conditioning in public areas Laundry Bar Connectivity/Devices On-site shopping Designated non-smoking area Front desk services Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Ticketing/Tours Cash services Onsite car/limo rental Check-in/out Offsite parking business shopping urban budget gourmet design otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress dinersClub jcbInternational mastercard visa creditCards,151.0,3.5,1994.0
17001.0,Designated smoking area Refreshments Landscape features Guest item storage Dining Conference/Business Fitness centre/Gym Newspapers in lobby Porter/Bellhop Air-conditioning in public areas Pool Laundry Bar Live entertainment On-site shopping Private event hosting Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Spa/Sauna Ticketing/Tours Cash services Wake-up service Social spaces Onsite car/limo rental Check-in/out Salon Indoor games business shopping urban family luxury romantic spaWellness gourmet design otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress dinersClub jcbInternational mastercard visa creditCards,365.0,5.0,1997.0
498943.0,Refreshments Guest item storage Dining Conference/Business Fitness centre/Gym Newspapers in lobby Porter/Bellhop Pool Laundry Bar Live entertainment On-site shopping Private event hosting Front desk services Onsite parking Internet (Public areas) Transfers Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Ticketing/Tours Cash services Wake-up service Leisure/Entertainment Fireplace Watersports activities Skiing Theme/water park business family otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress dinersClub jcbInternational mastercard visa creditCards,401.0,4.0,2016.0
196227.0,Designated smoking area Refreshments Guest item storage Dining Conference/Business Air-conditioning in public areas Laundry Bar Live entertainment On-site shopping Designated non-smoking area Front desk services Internet (Public areas) Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wake-up service Leisure/Entertainment Check-in/out business shopping urban budget otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel dinersClub mastercard visa carteBlanche,168.0,3.0,2011.0
176502.0,Designated smoking area Refreshments Guest item storage Dining Conference/Business Newspapers in lobby Air-conditioning in public areas Laundry Bar On-site shopping Designated non-smoking area Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Ticketing/Tours Wake-up service Leisure/Entertainment Check-in/out Offsite parking Indoor games Medical service business shopping urban family budget otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress mastercard visa carteBlanche,140.0,3.0,1993.0
73717.0,Designated smoking area Refreshments Guest item storage Dining Conference/Business Fitness centre/Gym Newspapers in lobby Porter/Bellhop Air-conditioning in public areas Pool Laundry Bar Connectivity/Devices On-site shopping Private event hosting Designated non-smoking area Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Spa/Sauna Ticketing/Tours Cash services Wake-up service Onsite car/limo rental Leisure/Entertainment Check-in/out Medical service Smoking rooms available Bicycles business shopping urban family luxury romantic spaWellness gourmet design otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress dinersClub jcbInternational mastercard visa,207.0,5.0,2005.0
12374.0,Designated smoking area Refreshments Landscape features Guest item storage Dining Conference/Business Fitness centre/Gym Newspapers in lobby Porter/Bellhop Air-conditioning in public areas Pool Laundry Bar Live entertainment Connectivity/Devices Private event hosting Designated non-smoking area Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Spa/Sauna Ticketing/Tours Cash services Wake-up service Onsite car/limo rental Check-in/out Offsite parking Indoor games Ground sports facilities Medical service business shopping urban family luxury romantic spaWellness gourmet design otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress dinersClub jcbInternational mastercard visa creditCards,516.0,5.0,1993.0
540913.0,Refreshments Landscape features Guest item storage Dining Conference/Business Fitness centre/Gym Newspapers in lobby Porter/Bellhop Air-conditioning in public areas Pool Laundry Live entertainment Connectivity/Devices On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Wake-up service Medical service business family otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Apartment Aparthotel americanExpress mastercard visa,211.0,4.0,2016.0
375273.0,Designated smoking area Guest item storage Dining Conference/Business Porter/Bellhop Laundry Bar On-site shopping Front desk services Onsite parking Internet (Public areas) Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Ticketing/Tours Wake-up service Onsite car/limo rental Offsite parking business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress mastercard visa,176.0,3.0,2014.0
362518.0,Designated smoking area Landscape features Guest item storage Dining Air-conditioning in public areas Laundry Bar Live entertainment On-site shopping Designated non-smoking area Front desk services Onsite parking Internet (Public areas) Transfers Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Onsite car/limo rental Check-in/out business family otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress jcbInternational mastercard visa creditCards carteBlanche unionPay,434.0,4.0,2014.0
194669.0,Designated smoking area Refreshments Guest item storage Dining Conference/Business Fitness centre/Gym Newspapers in lobby Porter/Bellhop Air-conditioning in public areas Pool Laundry Bar Live entertainment Connectivity/Devices On-site shopping Designated non-smoking area Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Cash services Wake-up service Onsite car/limo rental Check-in/out Sunbathing Smoking rooms available Golf business shopping urban family luxury otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Apartment Aparthotel americanExpress dinersClub mastercard visa creditCards,247.0,4.0,2010.0
190639.0,Designated smoking area Refreshments Landscape features Guest item storage Dining Conference/Business Fitness centre/Gym Newspapers in lobby Porter/Bellhop Air-conditioning in public areas Pool Laundry Bar Live entertainment Connectivity/Devices On-site shopping Designated non-smoking area Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Spa/Sauna Ticketing/Tours Cash services Wake-up service Onsite car/limo rental Leisure/Entertainment Check-in/out Indoor games Medical service Golf Places of worship business shopping urban family luxury romantic otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Aparthotel americanExpress dinersClub jcbInternational mastercard visa creditCards,287.0,5.0,2010.0
68018.0,Designated smoking area Refreshments Landscape features Guest item storage Dining Conference/Business Fitness centre/Gym Newspapers in lobby Porter/Bellhop Air-conditioning in public areas Pool Laundry Bar Live entertainment On-site shopping Private event hosting Designated non-smoking area Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Spa/Sauna Wake-up service Social spaces Onsite car/limo rental Leisure/Entertainment Check-in/out Salon Indoor games Ground sports facilities Sunbathing Smoking rooms available business family otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel Apartment americanExpress dinersClub jcbInternational mastercard visa,338.0,5.0,2000.0
11162.0,Designated smoking area Refreshments Guest item storage Dining Conference/Business Air-conditioning in public areas Laundry Bar Connectivity/Devices On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Ticketing/Tours Offsite parking business urban budget otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa carteBlanche,111.0,3.0,1998.0
493089.0,Designated smoking area Refreshments Guest item storage Dining Conference/Business Fitness centre/Gym Newspapers in lobby Laundry Bar Live entertainment Connectivity/Devices On-site shopping Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Ticketing/Tours Onsite car/limo rental Leisure/Entertainment Check-in/out Indoor games Golf Tours and activities business family otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress mastercard visa,383.0,3.5,1989.0
463979.0,Designated smoking area Refreshments Landscape features Guest item storage Dining Conference/Business Fitness centre/Gym Newspapers in lobby Porter/Bellhop Pool Laundry Bar Connectivity/Devices On-site shopping Private event hosting Designated non-smoking area Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Spa/Sauna Cash services Wake-up service Check-in/out Offsite parking Bicycles Golf business family spaWellness otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress dinersClub jcbInternational mastercard visa creditCards,218.0,5.0,2015.0
399883.0,Designated smoking area Guest item storage Dining Conference/Business Newspapers in lobby Porter/Bellhop Laundry Live entertainment Private event hosting Designated non-smoking area Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Ticketing/Tours Check-in/out business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress jcbInternational mastercard visa carteBlanche,108.0,3.0,2014.0
362557.0,Refreshments Guest item storage Dining Conference/Business Laundry Bar Live entertainment Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Ticketing/Tours Wake-up service Check-in/out Offsite parking business otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel mastercard visa carteBlanche,103.0,3.5,2014.0
312386.0,Designated smoking area Refreshments Guest item storage Dining Conference/Business Fitness centre/Gym Newspapers in lobby Porter/Bellhop Air-conditioning in public areas Pool Laundry Bar Live entertainment Connectivity/Devices On-site shopping Private event hosting Designated non-smoking area Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Spa/Sauna Ticketing/Tours Cash services Wake-up service Onsite car/limo rental Leisure/Entertainment Check-in/out Salon Welcome Drink Pack business family romantic spaWellness otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress mastercard visa carteBlanche unionPay,302.0,4.0,2012.0
312201.0,Refreshments Guest item storage Dining Conference/Business Fitness centre/Gym Porter/Bellhop Air-conditioning in public areas Pool Laundry Bar Connectivity/Devices Front desk services Onsite parking Internet (Public areas) Transfers Security Lift Accessible property Housekeeping Babysitting/Childcare/Young ones Wellness centre/club Ticketing/Tours Cash services Onsite car/limo rental Leisure/Entertainment business urban otherPolicy checkInOutPolicy petPolicy serviceAnimalPolicy Hotel americanExpress mastercard visa carteBlanche,247.0,4.0,2012.0
